16 52 ==> 43 126 #SUP: 241992 #CONF: 0.8693240602368089
52 ==> 16 43 126 #SUP: 241992 #CONF: 0.8693240602368089
43 52 134 ==> 16 #SUP: 242885 #CONF: 1.0
16 52 134 ==> 43 #SUP: 242885 #CONF: 0.8925789001749254
16 43 52 ==> 134 #SUP: 242885 #CONF: 0.9799202782193317
52 134 ==> 16 43 #SUP: 242885 #CONF: 0.8925789001749254
43 52 ==> 16 134 #SUP: 242885 #CONF: 0.9799202782193317
16 52 ==> 43 134 #SUP: 242885 #CONF: 0.8725320439130935
52 ==> 16 43 134 #SUP: 242885 #CONF: 0.8725320439130935
43 94 126 ==> 16 #SUP: 229729 #CONF: 1.0
16 94 126 ==> 43 #SUP: 229729 #CONF: 0.8841307594020844
94 126 ==> 16 43 #SUP: 229729 #CONF: 0.8841307594020844
43 94 134 ==> 16 #SUP: 729763 #CONF: 1.0
16 94 134 ==> 43 #SUP: 729763 #CONF: 0.8747879748314887
16 43 94 ==> 134 #SUP: 729763 #CONF: 0.9710971505676109
94 134 ==> 16 43 #SUP: 729763 #CONF: 0.8747879748314887
43 94 ==> 16 134 #SUP: 729763 #CONF: 0.9442809747109303
43 94 136 ==> 16 #SUP: 347836 #CONF: 0.974101331899497
16 94 136 ==> 43 #SUP: 347836 #CONF: 0.87591409980056
94 136 ==> 16 43 #SUP: 347836 #CONF: 0.8516729307199784
43 94 137 ==> 16 #SUP: 403647 #CONF: 0.9709121085293693
16 94 137 ==> 43 #SUP: 403647 #CONF: 0.8653893155301715
43 94 138 ==> 16 #SUP: 424232 #CONF: 1.0
16 94 138 ==> 43 #SUP: 424232 #CONF: 0.9209021642390431
94 138 ==> 16 43 #SUP: 424232 #CONF: 0.9209021642390431
43 94 154 ==> 16 #SUP: 271161 #CONF: 0.9634668476387759
16 94 154 ==> 43 #SUP: 271161 #CONF: 0.8949266991861332
16 43 154 ==> 94 #SUP: 271161 #CONF: 1.0
94 154 ==> 16 43 #SUP: 271161 #CONF: 0.862913260289143
43 154 ==> 16 94 #SUP: 271161 #CONF: 0.9634668476387759
16 154 ==> 43 94 #SUP: 271161 #CONF: 0.8949266991861332
154 ==> 16 43 94 #SUP: 271161 #CONF: 0.862913260289143
43 118 134 ==> 16 #SUP: 308471 #CONF: 1.0
16 118 134 ==> 43 #SUP: 308471 #CONF: 0.865198635746581
16 43 118 ==> 134 #SUP: 308471 #CONF: 0.9703610963437383
118 134 ==> 16 43 #SUP: 308471 #CONF: 0.865198635746581
43 118 ==> 16 134 #SUP: 308471 #CONF: 0.9703610963437383
43 119 134 ==> 16 #SUP: 307574 #CONF: 1.0
16 119 134 ==> 43 #SUP: 307574 #CONF: 0.9029509852274595
16 43 119 ==> 134 #SUP: 307574 #CONF: 0.9797222399184558
119 134 ==> 16 43 #SUP: 307574 #CONF: 0.9029509852274595
43 119 ==> 16 134 #SUP: 307574 #CONF: 0.9797222399184558
16 119 ==> 43 134 #SUP: 307574 #CONF: 0.8811872394676904
119 ==> 16 43 134 #SUP: 307574 #CONF: 0.8811872394676904
43 119 138 ==> 16 #SUP: 229843 #CONF: 1.0
16 119 138 ==> 43 #SUP: 229843 #CONF: 0.9215579354228229
119 138 ==> 16 43 #SUP: 229843 #CONF: 0.9215579354228229
43 125 134 ==> 16 #SUP: 224382 #CONF: 1.0
16 125 134 ==> 43 #SUP: 224382 #CONF: 0.8996331415512299
16 43 125 ==> 134 #SUP: 224382 #CONF: 0.9654492883327883
125 134 ==> 16 43 #SUP: 224382 #CONF: 0.8996331415512299
43 125 ==> 16 134 #SUP: 224382 #CONF: 0.9654492883327883
16 125 ==> 43 134 #SUP: 224382 #CONF: 0.8659619548227994
125 ==> 16 43 134 #SUP: 224382 #CONF: 0.8659619548227994
43 126 134 ==> 16 #SUP: 375841 #CONF: 1.0
16 126 134 ==> 43 #SUP: 375841 #CONF: 0.8969096029018709
16 43 126 ==> 134 #SUP: 375841 #CONF: 0.9773400423866547
126 134 ==> 16 43 #SUP: 375841 #CONF: 0.8969096029018709
43 126 ==> 16 134 #SUP: 375841 #CONF: 0.9773400423866547
16 126 ==> 43 134 #SUP: 375841 #CONF: 0.8738009215989881
126 ==> 16 43 134 #SUP: 375841 #CONF: 0.8738009215989881
43 126 138 ==> 16 #SUP: 243895 #CONF: 1.0
16 126 138 ==> 43 #SUP: 243895 #CONF: 0.9193316144985224
126 138 ==> 16 43 #SUP: 243895 #CONF: 0.9193316144985224
43 127 134 ==> 16 #SUP: 237506 #CONF: 1.0
16 127 134 ==> 43 #SUP: 237506 #CONF: 0.8918101975450493
16 43 127 ==> 134 #SUP: 237506 #CONF: 0.9778054072302251
127 134 ==> 16 43 #SUP: 237506 #CONF: 0.8918101975450493
43 127 ==> 16 134 #SUP: 237506 #CONF: 0.9778054072302251
16 127 ==> 43 134 #SUP: 237506 #CONF: 0.8679061881061486
127 ==> 16 43 134 #SUP: 237506 #CONF: 0.8679061881061486
43 128 134 ==> 16 #SUP: 244791 #CONF: 1.0
16 128 134 ==> 43 #SUP: 244791 #CONF: 0.889851395169616
16 43 128 ==> 134 #SUP: 244791 #CONF: 0.9800499651685123
128 134 ==> 16 43 #SUP: 244791 #CONF: 0.889851395169616
43 128 ==> 16 134 #SUP: 244791 #CONF: 0.9800499651685123
16 128 ==> 43 134 #SUP: 244791 #CONF: 0.8669218891659112
128 ==> 16 43 134 #SUP: 244791 #CONF: 0.8669218891659112
43 134 136 ==> 16 #SUP: 597000 #CONF: 1.0
16 134 136 ==> 43 #SUP: 597000 #CONF: 0.8819371298486229
16 43 136 ==> 134 #SUP: 597000 #CONF: 0.972837148364998
134 136 ==> 16 43 #SUP: 597000 #CONF: 0.8819371298486229
43 136 ==> 16 134 #SUP: 597000 #CONF: 0.9527426860641035
16 136 ==> 43 134 #SUP: 597000 #CONF: 0.8537218411219364
43 134 137 ==> 16 #SUP: 637826 #CONF: 1.0
16 134 137 ==> 43 #SUP: 637826 #CONF: 0.8817935984781454
16 43 137 ==> 134 #SUP: 637826 #CONF: 0.9757495280550975
134 137 ==> 16 43 #SUP: 637826 #CONF: 0.8817935984781454
43 137 ==> 16 134 #SUP: 637826 #CONF: 0.9565405178425477
16 137 ==> 43 134 #SUP: 637826 #CONF: 0.8561388343402644
43 134 138 ==> 16 #SUP: 718336 #CONF: 1.0
16 134 138 ==> 43 #SUP: 718336 #CONF: 0.9198680517138935
16 43 138 ==> 134 #SUP: 718336 #CONF: 0.980537651141014
134 138 ==> 16 43 #SUP: 718336 #CONF: 0.9198680517138935
43 138 ==> 16 134 #SUP: 718336 #CONF: 0.980537651141014
16 138 ==> 43 134 #SUP: 718336 #CONF: 0.9001230511677331
138 ==> 16 43 134 #SUP: 718336 #CONF: 0.9001230511677331
43 134 139 ==> 16 #SUP: 269029 #CONF: 1.0
16 134 139 ==> 43 #SUP: 269029 #CONF: 0.882635284545377
16 43 139 ==> 134 #SUP: 269029 #CONF: 0.9712168143190302
134 139 ==> 16 43 #SUP: 269029 #CONF: 0.882635284545377
43 139 ==> 16 134 #SUP: 269029 #CONF: 0.9712168143190302
16 139 ==> 43 134 #SUP: 269029 #CONF: 0.8522206031424228
139 ==> 16 43 134 #SUP: 269029 #CONF: 0.8522206031424228
43 134 147 ==> 16 #SUP: 234909 #CONF: 1.0
16 43 147 ==> 134 #SUP: 234909 #CONF: 0.9635750587598292
43 147 ==> 16 134 #SUP: 234909 #CONF: 0.9635750587598292
43 134 148 ==> 16 #SUP: 311252 #CONF: 1.0
16 134 148 ==> 43 #SUP: 311252 #CONF: 0.8818211437394643
16 43 148 ==> 134 #SUP: 311252 #CONF: 0.9737305607087774
134 148 ==> 16 43 #SUP: 311252 #CONF: 0.8818211437394643
43 148 ==> 16 134 #SUP: 311252 #CONF: 0.9737305607087774
16 148 ==> 43 134 #SUP: 311252 #CONF: 0.854186791955739
148 ==> 16 43 134 #SUP: 311252 #CONF: 0.854186791955739
43 134 149 ==> 16 #SUP: 242067 #CONF: 1.0
16 134 149 ==> 43 #SUP: 242067 #CONF: 0.9145509362107268
16 43 149 ==> 134 #SUP: 242067 #CONF: 0.9816936422514305
134 149 ==> 16 43 #SUP: 242067 #CONF: 0.9145509362107268
43 149 ==> 16 134 #SUP: 242067 #CONF: 0.9816936422514305
16 149 ==> 43 134 #SUP: 242067 #CONF: 0.8952413708934772
149 ==> 16 43 134 #SUP: 242067 #CONF: 0.8952413708934772
43 134 150 ==> 16 #SUP: 285915 #CONF: 1.0
16 134 150 ==> 43 #SUP: 285915 #CONF: 0.9289137250442665
16 43 150 ==> 134 #SUP: 285915 #CONF: 0.9887983565850723
134 150 ==> 16 43 #SUP: 285915 #CONF: 0.9289137250442665
43 150 ==> 16 134 #SUP: 285915 #CONF: 0.9887983565850723
16 150 ==> 43 134 #SUP: 285915 #CONF: 0.9169790988483039
150 ==> 16 43 134 #SUP: 285915 #CONF: 0.9169790988483039
43 134 152 ==> 16 #SUP: 505063 #CONF: 1.0
16 134 152 ==> 43 #SUP: 505063 #CONF: 0.8922901612988711
16 43 152 ==> 134 #SUP: 505063 #CONF: 0.9790623109966968
134 152 ==> 16 43 #SUP: 505063 #CONF: 0.8922901612988711
43 152 ==> 16 134 #SUP: 505063 #CONF: 0.9701686346147567
16 152 ==> 43 134 #SUP: 505063 #CONF: 0.86967669281685
152 ==> 16 43 134 #SUP: 505063 #CONF: 0.8615147121535182
43 134 154 ==> 16 #SUP: 264184 #CONF: 1.0
16 134 154 ==> 43 #SUP: 264184 #CONF: 0.8966392658109273
16 43 154 ==> 134 #SUP: 264184 #CONF: 0.9742698986948714
134 154 ==> 16 43 #SUP: 264184 #CONF: 0.8966392658109273
43 154 ==> 16 134 #SUP: 264184 #CONF: 0.9386767480448972
16 154 ==> 43 134 #SUP: 264184 #CONF: 0.8719001445554097
43 136 138 ==> 16 #SUP: 358768 #CONF: 1.0
16 136 138 ==> 43 #SUP: 358768 #CONF: 0.9198637003458771
136 138 ==> 16 43 #SUP: 358768 #CONF: 0.9198637003458771
43 136 152 ==> 16 #SUP: 265833 #CONF: 0.9862908491882105
16 136 152 ==> 43 #SUP: 265833 #CONF: 0.8797202982338282
136 152 ==> 16 43 #SUP: 265833 #CONF: 0.86743980395292
43 137 138 ==> 16 #SUP: 373826 #CONF: 1.0
16 137 138 ==> 43 #SUP: 373826 #CONF: 0.9161975300169845
137 138 ==> 16 43 #SUP: 373826 #CONF: 0.9161975300169845
43 137 152 ==> 16 #SUP: 250031 #CONF: 0.9958815446199192
16 137 152 ==> 43 #SUP: 250031 #CONF: 0.8975550043256787
137 152 ==> 16 43 #SUP: 250031 #CONF: 0.8936285039296908
43 138 150 ==> 16 #SUP: 258755 #CONF: 1.0
16 138 150 ==> 43 #SUP: 258755 #CONF: 0.9318795692728779
16 43 150 ==> 138 #SUP: 258755 #CONF: 0.894869170061628
138 150 ==> 16 43 #SUP: 258755 #CONF: 0.9318795692728779
43 150 ==> 16 138 #SUP: 258755 #CONF: 0.894869170061628
43 138 152 ==> 16 #SUP: 308362 #CONF: 1.0
16 138 152 ==> 43 #SUP: 308362 #CONF: 0.9140118326357848
138 152 ==> 16 43 #SUP: 308362 #CONF: 0.9140118326357848
46 94 134 ==> 16 #SUP: 263305 #CONF: 1.0
16 46 134 ==> 94 #SUP: 263305 #CONF: 0.8976776058748526
16 46 94 ==> 134 #SUP: 263305 #CONF: 0.9691911291064691
46 134 ==> 16 94 #SUP: 263305 #CONF: 0.8976776058748526
46 94 ==> 16 134 #SUP: 263305 #CONF: 0.9691911291064691
16 46 ==> 94 134 #SUP: 263305 #CONF: 0.8703808381016604
46 ==> 16 94 134 #SUP: 263305 #CONF: 0.8703808381016604
50 134 152 ==> 16 #SUP: 239818 #CONF: 1.0
16 50 152 ==> 134 #SUP: 239818 #CONF: 0.9785733813742252
50 152 ==> 16 134 #SUP: 239818 #CONF: 0.9785733813742252
52 126 134 ==> 16 #SUP: 264573 #CONF: 1.0
16 52 134 ==> 126 #SUP: 264573 #CONF: 0.972280204030634
16 52 126 ==> 134 #SUP: 264573 #CONF: 0.9778429082522693
52 134 ==> 16 126 #SUP: 264573 #CONF: 0.972280204030634
52 126 ==> 16 134 #SUP: 264573 #CONF: 0.9778429082522693
16 52 ==> 126 134 #SUP: 264573 #CONF: 0.9504432980802391
52 ==> 16 126 134 #SUP: 264573 #CONF: 0.9504432980802391
94 118 134 ==> 16 #SUP: 221504 #CONF: 1.0
16 94 118 ==> 134 #SUP: 221504 #CONF: 0.960663387892824
94 118 ==> 16 134 #SUP: 221504 #CONF: 0.960663387892824
94 126 134 ==> 16 #SUP: 252764 #CONF: 1.0
16 94 126 ==> 134 #SUP: 252764 #CONF: 0.9727828322480334
94 126 ==> 16 134 #SUP: 252764 #CONF: 0.9727828322480334
94 134 136 ==> 16 #SUP: 383191 #CONF: 1.0
16 94 136 ==> 134 #SUP: 383191 #CONF: 0.9649443985575857
94 136 ==> 16 134 #SUP: 383191 #CONF: 0.9382392909173267
94 134 137 ==> 16 #SUP: 451026 #CONF: 1.0
16 94 137 ==> 134 #SUP: 451026 #CONF: 0.9669663875274959
94 137 ==> 16 134 #SUP: 451026 #CONF: 0.9398450491150129
94 134 138 ==> 16 #SUP: 449725 #CONF: 1.0
16 94 138 ==> 134 #SUP: 449725 #CONF: 0.9762411270540734
94 138 ==> 16 134 #SUP: 449725 #CONF: 0.9762411270540734
94 134 154 ==> 16 #SUP: 294638 #CONF: 1.0
16 134 154 ==> 94 #SUP: 294638 #CONF: 1.0
16 94 154 ==> 134 #SUP: 294638 #CONF: 0.9724090588056686
134 154 ==> 16 94 #SUP: 294638 #CONF: 1.0
94 154 ==> 16 134 #SUP: 294638 #CONF: 0.9376239104630552
16 154 ==> 94 134 #SUP: 294638 #CONF: 0.9724090588056686
154 ==> 16 94 134 #SUP: 294638 #CONF: 0.9376239104630552
94 134 156 ==> 16 #SUP: 232308 #CONF: 1.0
16 134 156 ==> 94 #SUP: 232308 #CONF: 1.0
16 94 156 ==> 134 #SUP: 232308 #CONF: 0.9674702959782441
134 156 ==> 16 94 #SUP: 232308 #CONF: 1.0
94 156 ==> 16 134 #SUP: 232308 #CONF: 0.9598591869367787
16 156 ==> 94 134 #SUP: 232308 #CONF: 0.9674702959782441
156 ==> 16 94 134 #SUP: 232308 #CONF: 0.9598591869367787
94 137 138 ==> 16 #SUP: 246666 #CONF: 1.0
119 134 138 ==> 16 #SUP: 244947 #CONF: 1.0
16 119 138 ==> 134 #SUP: 244947 #CONF: 0.9821175829066546
119 138 ==> 16 134 #SUP: 244947 #CONF: 0.9821175829066546
126 134 138 ==> 16 #SUP: 259806 #CONF: 1.0
16 126 138 ==> 134 #SUP: 259806 #CONF: 0.9793061335263253
126 138 ==> 16 134 #SUP: 259806 #CONF: 0.9793061335263253
134 136 138 ==> 16 #SUP: 381457 #CONF: 1.0
16 136 138 ==> 134 #SUP: 381457 #CONF: 0.9780371926783805
136 138 ==> 16 134 #SUP: 381457 #CONF: 0.9780371926783805
134 136 152 ==> 16 #SUP: 293728 #CONF: 1.0
16 136 152 ==> 134 #SUP: 293728 #CONF: 0.9720331326796369
136 152 ==> 16 134 #SUP: 293728 #CONF: 0.9584639933171701
134 137 138 ==> 16 #SUP: 399455 #CONF: 1.0
16 137 138 ==> 134 #SUP: 399455 #CONF: 0.9790107813606719
137 138 ==> 16 134 #SUP: 399455 #CONF: 0.9790107813606719
134 137 152 ==> 16 #SUP: 272302 #CONF: 1.0
16 137 152 ==> 134 #SUP: 272302 #CONF: 0.9775028807943454
137 152 ==> 16 134 #SUP: 272302 #CONF: 0.9732266354054605
134 138 150 ==> 16 #SUP: 274416 #CONF: 1.0
16 138 150 ==> 134 #SUP: 274416 #CONF: 0.9882810530485828
16 134 150 ==> 138 #SUP: 274416 #CONF: 0.8915544437044136
138 150 ==> 16 134 #SUP: 274416 #CONF: 0.9882810530485828
134 150 ==> 16 138 #SUP: 274416 #CONF: 0.8915544437044136
16 150 ==> 134 138 #SUP: 274416 #CONF: 0.8800998072488543
150 ==> 16 134 138 #SUP: 274416 #CONF: 0.8800998072488543
134 138 152 ==> 16 #SUP: 331187 #CONF: 1.0
16 138 152 ==> 134 #SUP: 331187 #CONF: 0.9816671211600251
138 152 ==> 16 134 #SUP: 331187 #CONF: 0.9816671211600251
19 25 43 ==> 134 #SUP: 247522 #CONF: 0.9801997449727152
19 26 94 ==> 43 #SUP: 240109 #CONF: 0.8920646007408205
19 26 134 ==> 43 #SUP: 313790 #CONF: 0.8989546239768981
19 26 43 ==> 134 #SUP: 313790 #CONF: 0.971371789077446
19 26 ==> 43 134 #SUP: 313790 #CONF: 0.8696170292957762
19 26 94 ==> 134 #SUP: 260082 #CONF: 0.9662692589193829
19 40 134 ==> 43 #SUP: 373512 #CONF: 0.8922630024939562
19 40 43 ==> 134 #SUP: 373512 #CONF: 0.9813767735155018
19 40 ==> 43 134 #SUP: 373512 #CONF: 0.8726671214825753
19 40 138 ==> 43 #SUP: 228521 #CONF: 0.9021325480040424
19 40 94 ==> 134 #SUP: 240689 #CONF: 0.9761448021056816
19 40 138 ==> 134 #SUP: 249207 #CONF: 0.9837946879737242
19 94 134 ==> 43 #SUP: 335161 #CONF: 0.8590986104667406
19 43 94 ==> 134 #SUP: 335161 #CONF: 0.9723717956156944
19 134 136 ==> 43 #SUP: 266105 #CONF: 0.8650417234194024
19 43 136 ==> 134 #SUP: 266105 #CONF: 0.9741120226080526
19 134 137 ==> 43 #SUP: 295207 #CONF: 0.8676816812403556
19 43 137 ==> 134 #SUP: 295207 #CONF: 0.9762685071581405
19 134 138 ==> 43 #SUP: 278448 #CONF: 0.8983932374007872
19 43 138 ==> 134 #SUP: 278448 #CONF: 0.9829287923073664
19 138 ==> 43 134 #SUP: 278448 #CONF: 0.8809443208818049
19 134 152 ==> 43 #SUP: 226151 #CONF: 0.8775236210542654
19 43 152 ==> 134 #SUP: 226151 #CONF: 0.9795344687191393
19 152 ==> 43 134 #SUP: 226151 #CONF: 0.8556958481056722
25 40 126 ==> 43 #SUP: 240053 #CONF: 0.9113871667052655
25 40 134 ==> 43 #SUP: 456868 #CONF: 0.8856073396771736
25 40 43 ==> 134 #SUP: 456868 #CONF: 0.9841054438693195
25 40 ==> 43 134 #SUP: 456868 #CONF: 0.868177516636959
25 40 136 ==> 43 #SUP: 232673 #CONF: 0.8824033586037674
25 40 137 ==> 43 #SUP: 231574 #CONF: 0.8819951477203045
25 43 138 ==> 40 #SUP: 349571 #CONF: 0.8557387723927912
25 40 138 ==> 43 #SUP: 349571 #CONF: 0.9015626491015863
25 40 152 ==> 43 #SUP: 272453 #CONF: 0.8962859398644648
40 50 134 ==> 25 #SUP: 241148 #CONF: 0.9958785195708374
25 40 50 ==> 134 #SUP: 241148 #CONF: 0.9801807953695575
40 50 ==> 25 134 #SUP: 241148 #CONF: 0.9759441827335568
40 52 134 ==> 25 #SUP: 221585 #CONF: 0.9944395576778085
25 40 52 ==> 134 #SUP: 221585 #CONF: 0.9818113341308875
40 52 ==> 25 134 #SUP: 221585 #CONF: 0.9762184833225396
25 40 126 ==> 134 #SUP: 258513 #CONF: 0.9814725524216665
25 40 136 ==> 134 #SUP: 258477 #CONF: 0.9802640311588624
25 40 137 ==> 134 #SUP: 257404 #CONF: 0.9803737855018149
25 134 138 ==> 40 #SUP: 381594 #CONF: 0.8529184305696494
25 40 138 ==> 134 #SUP: 381594 #CONF: 0.9841517102999698
25 40 152 ==> 134 #SUP: 298669 #CONF: 0.9825284558194618
43 50 134 ==> 25 #SUP: 262166 #CONF: 0.9949222782196855
25 43 50 ==> 134 #SUP: 262166 #CONF: 0.9818473257856359
43 50 ==> 25 134 #SUP: 262166 #CONF: 0.9765842683235737
43 52 126 ==> 25 #SUP: 240474 #CONF: 0.9937270653575325
25 52 126 ==> 43 #SUP: 240474 #CONF: 0.8945606321005289
25 43 52 ==> 126 #SUP: 240474 #CONF: 0.9765917526945476
52 126 ==> 25 43 #SUP: 240474 #CONF: 0.8887747257621005
43 52 ==> 25 126 #SUP: 240474 #CONF: 0.9701930913169425
25 52 ==> 43 126 #SUP: 240474 #CONF: 0.8697542362153462
52 ==> 25 43 126 #SUP: 240474 #CONF: 0.8638708472238188
43 52 134 ==> 25 #SUP: 241339 #CONF: 0.9936348477674619
25 52 134 ==> 43 #SUP: 241339 #CONF: 0.8927437910140789
25 43 52 ==> 134 #SUP: 241339 #CONF: 0.9801046142350084
52 134 ==> 25 43 #SUP: 241339 #CONF: 0.8868974995957606
43 52 ==> 25 134 #SUP: 241339 #CONF: 0.9736829364727146
25 52 ==> 43 134 #SUP: 241339 #CONF: 0.8728827965350743
52 ==> 25 43 134 #SUP: 241339 #CONF: 0.8669782446258191
25 43 94 ==> 134 #SUP: 240011 #CONF: 0.9683993495882474
25 126 134 ==> 43 #SUP: 294732 #CONF: 0.896490470309829
25 43 126 ==> 134 #SUP: 294732 #CONF: 0.9799020536809663
25 126 ==> 43 134 #SUP: 294732 #CONF: 0.8759220404063219
25 134 136 ==> 43 #SUP: 288718 #CONF: 0.8557295031921137
25 43 136 ==> 134 #SUP: 288718 #CONF: 0.9736782644179373
25 134 137 ==> 43 #SUP: 288012 #CONF: 0.8574439707528521
25 43 137 ==> 134 #SUP: 288012 #CONF: 0.9763515804032706
25 134 138 ==> 43 #SUP: 401959 #CONF: 0.8984371856825466
25 43 138 ==> 134 #SUP: 401959 #CONF: 0.9839829425559729
25 138 ==> 43 134 #SUP: 401959 #CONF: 0.8817365400814263
25 134 152 ==> 43 #SUP: 336719 #CONF: 0.8830954591470099
25 43 152 ==> 134 #SUP: 336719 #CONF: 0.9797799038607028
25 152 ==> 43 134 #SUP: 336719 #CONF: 0.8609184998823879
25 138 152 ==> 43 #SUP: 233756 #CONF: 0.9055220902980883
50 134 152 ==> 25 #SUP: 238799 #CONF: 0.9957509444662203
25 50 152 ==> 134 #SUP: 238799 #CONF: 0.9787766879664886
50 152 ==> 25 134 #SUP: 238799 #CONF: 0.9744153687328875
52 126 134 ==> 25 #SUP: 262911 #CONF: 0.9937181798596229
25 52 134 ==> 126 #SUP: 262911 #CONF: 0.9725413747438354
25 52 126 ==> 134 #SUP: 262911 #CONF: 0.9780260250429659
52 134 ==> 25 126 #SUP: 262911 #CONF: 0.9661725146628644
52 126 ==> 25 134 #SUP: 262911 #CONF: 0.9717002749770852
25 52 ==> 126 134 #SUP: 262911 #CONF: 0.9509051123930774
52 ==> 25 126 134 #SUP: 262911 #CONF: 0.9444727842280722
126 134 138 ==> 25 #SUP: 227773 #CONF: 0.8767041561780713
25 126 138 ==> 134 #SUP: 227773 #CONF: 0.9812176640115796
126 138 ==> 25 134 #SUP: 227773 #CONF: 0.8585617574332067
25 136 138 ==> 134 #SUP: 224045 #CONF: 0.9812590879627197
25 137 138 ==> 134 #SUP: 223353 #CONF: 0.9815643292843708
25 138 152 ==> 134 #SUP: 254053 #CONF: 0.9841484437041198
34 39 43 ==> 26 #SUP: 222620 #CONF: 1.0
26 39 43 ==> 34 #SUP: 222620 #CONF: 1.0
26 34 39 ==> 43 #SUP: 222620 #CONF: 0.9198299335187151
39 43 ==> 26 34 #SUP: 222620 #CONF: 1.0
34 39 ==> 26 43 #SUP: 222620 #CONF: 0.9198299335187151
26 39 ==> 34 43 #SUP: 222620 #CONF: 0.9198299335187151
39 ==> 26 34 43 #SUP: 222620 #CONF: 0.9198299335187151
34 39 94 ==> 26 #SUP: 242023 #CONF: 1.0
26 39 94 ==> 34 #SUP: 242023 #CONF: 1.0
26 34 39 ==> 94 #SUP: 242023 #CONF: 1.0
39 94 ==> 26 34 #SUP: 242023 #CONF: 1.0
34 39 ==> 26 94 #SUP: 242023 #CONF: 1.0
26 39 ==> 34 94 #SUP: 242023 #CONF: 1.0
39 ==> 26 34 94 #SUP: 242023 #CONF: 1.0
34 39 134 ==> 26 #SUP: 232308 #CONF: 1.0
26 39 134 ==> 34 #SUP: 232308 #CONF: 1.0
26 34 39 ==> 134 #SUP: 232308 #CONF: 0.9598591869367787
39 134 ==> 26 34 #SUP: 232308 #CONF: 1.0
34 39 ==> 26 134 #SUP: 232308 #CONF: 0.9598591869367787
26 39 ==> 34 134 #SUP: 232308 #CONF: 0.9598591869367787
39 ==> 26 34 134 #SUP: 232308 #CONF: 0.9598591869367787
34 39 156 ==> 26 #SUP: 242023 #CONF: 1.0
26 39 156 ==> 34 #SUP: 242023 #CONF: 1.0
26 34 156 ==> 39 #SUP: 242023 #CONF: 1.0
26 34 39 ==> 156 #SUP: 242023 #CONF: 1.0
39 156 ==> 26 34 #SUP: 242023 #CONF: 1.0
34 156 ==> 26 39 #SUP: 242023 #CONF: 1.0
34 39 ==> 26 156 #SUP: 242023 #CONF: 1.0
26 156 ==> 34 39 #SUP: 242023 #CONF: 1.0
26 39 ==> 34 156 #SUP: 242023 #CONF: 1.0
156 ==> 26 34 39 #SUP: 242023 #CONF: 1.0
39 ==> 26 34 156 #SUP: 242023 #CONF: 1.0
34 40 43 ==> 26 #SUP: 235529 #CONF: 0.8861336222789077
26 34 40 ==> 43 #SUP: 235529 #CONF: 0.9392681390025442
34 40 94 ==> 26 #SUP: 250758 #CONF: 0.859678834919503
26 34 40 ==> 94 #SUP: 250758 #CONF: 1.0
34 40 ==> 26 94 #SUP: 250758 #CONF: 0.859678834919503
34 40 134 ==> 26 #SUP: 244772 #CONF: 0.8608002700858789
26 34 40 ==> 134 #SUP: 244772 #CONF: 0.976128378755613
34 43 46 ==> 26 #SUP: 240367 #CONF: 0.9993015569459746
26 43 46 ==> 34 #SUP: 240367 #CONF: 0.8642253622406788
26 34 46 ==> 43 #SUP: 240367 #CONF: 0.9202130103212766
43 46 ==> 26 34 #SUP: 240367 #CONF: 0.8628851027778376
34 46 ==> 26 43 #SUP: 240367 #CONF: 0.9194948969442872
34 43 94 ==> 26 #SUP: 371258 #CONF: 0.8885596668421808
26 34 94 ==> 43 #SUP: 371258 #CONF: 0.8983881388702695
26 34 43 ==> 94 #SUP: 371258 #CONF: 1.0
34 43 ==> 26 94 #SUP: 371258 #CONF: 0.8885596668421808
26 34 ==> 43 94 #SUP: 371258 #CONF: 0.8983881388702695
34 43 134 ==> 26 #SUP: 350996 #CONF: 0.8888314898099753
26 34 134 ==> 43 #SUP: 350996 #CONF: 0.9051911109735686
26 34 43 ==> 134 #SUP: 350996 #CONF: 0.9454233982836734
34 43 156 ==> 26 #SUP: 222620 #CONF: 1.0
26 43 156 ==> 34 #SUP: 222620 #CONF: 1.0
26 34 156 ==> 43 #SUP: 222620 #CONF: 0.9198299335187151
43 156 ==> 26 34 #SUP: 222620 #CONF: 1.0
34 156 ==> 26 43 #SUP: 222620 #CONF: 0.9198299335187151
26 156 ==> 34 43 #SUP: 222620 #CONF: 0.9198299335187151
156 ==> 26 34 43 #SUP: 222620 #CONF: 0.9198299335187151
34 46 94 ==> 26 #SUP: 261208 #CONF: 0.9992196226646061
26 46 94 ==> 34 #SUP: 261208 #CONF: 0.962329561991357
26 34 46 ==> 94 #SUP: 261208 #CONF: 1.0
46 94 ==> 26 34 #SUP: 261208 #CONF: 0.9614723474740039
34 46 ==> 26 94 #SUP: 261208 #CONF: 0.9992196226646061
26 46 ==> 34 94 #SUP: 261208 #CONF: 0.8648641489692804
46 ==> 26 34 94 #SUP: 261208 #CONF: 0.8634489962547559
34 46 134 ==> 26 #SUP: 253267 #CONF: 0.9992385386254241
26 46 134 ==> 34 #SUP: 253267 #CONF: 0.8648204742961534
26 34 46 ==> 134 #SUP: 253267 #CONF: 0.969598940308107
46 134 ==> 26 34 #SUP: 253267 #CONF: 0.8634553624394002
34 46 ==> 26 134 #SUP: 253267 #CONF: 0.9688422872706686
